"","id","created_at","text","source","possibly_sensitive","type","coordinates","retweet_count","reply_count","like_count","quote_count","longitude","latitude","borough"
"285","1219675471669006336",2020-01-21,"@joeysofficial Fuck this island lmfaoo","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"286","1218760207347671040",2020-01-19,"I swear this bar tending job on Staten Island is the fucking worst","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"287","1218699804953284608",2020-01-19,"The real power is in not giving a fuck! @ Staten Island, New York https://t.co/MjBRdF8Xxp","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"288","1218608037944008704",2020-01-18,"Staten Island always been on some (jive turkey) shit <U+0001F601> <U+0001F983> #assholelife #thefoulestbrand #Thestomachguides #LiveJiveTurkeys #fatboyshit #goodeats #statenisland @ Staten Island, New York https://t.co/oOGwv2bBlP","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"289","1217964458489843713",2020-01-17,"Because, ""why not?"" 
Gotta be ten years since this silly shit...

<U+0001F4F1> (929) 605-9737 <U+0001F4F1>

Masterpiece Tattoos
3139 Victory Blvd
Staten Island, NY

osiristattoos@yahoo.com 

*** Osiris Tattoos *** 

#OsirisTattoos… https://t.co/32cQLALW6X","Instagram",FALSE,"Point","c(-74.1638, 40.60723)",0,0,0,0,-74.1638,40.60723,"STATEN ISLAND"
"290","1216857184367235074",2020-01-13,"Crazy shit is he probably only 5 and he’d probably drive better then 3/4 of people on Staten Island https://t.co/ILDCqG1lLl","Twitter for iPhone",FALSE,NA,"NULL",1,1,2,0,NA,NA,"STATEN ISLAND"
"291","1216551003543232525",2020-01-13,"It’s a waste of money paying that toll <U+0001F971> ain’t shit on the island https://t.co/AMyj4Xx6jI","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"292","1216520618474196993",2020-01-13,"Photographer and a Video Gamer, reborn in the blood of Jesus, and understand the Muslims faith. Just call me “Junior” or Muslim name “Rashad Jamir” @ New Dorp, Staten Island https://t.co/G51V8YRKfe","Instagram",FALSE,"Point","c(-74.11830198, 40.57279825)",0,1,0,0,-74.11830198,40.57279825,"STATEN ISLAND"
"293","1216175242961457152",2020-01-12,"OMFG THE SHIT I SEE ON THIS ISLAND! LMFAOOOO #aliensbro #aliens #imnotsayingitwasaliensbutitwasaliens <U+0001F47D><U+0001F47D> @ Staten Island, New York https://t.co/oflxHuzDmF","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"294","1215828523027521537",2020-01-11,"“Dirt bomb niggas who steal cakes from stores, that’s the type of niggas I be wanting on my tours!” officialcappadonna  #trifediesel #ProjectPope3 @ Stapleton, Staten Island https://t.co/MRxpZYX1gt","Instagram",FALSE,"Point","c(-74.07777778, 40.62666667)",0,0,0,0,-74.07777778,40.62666667,"STATEN ISLAND"
"295","1215726884727726080",2020-01-10,"Beyonce: I'm feeling myself

Me:Fucking mooooooodddddddddd<U+0001F601><U+0001F601><U+0001F601><U+0001F601> @ Staten Island, New York https://t.co/TZ8bZ6irHv","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"296","1215254197597351936",2020-01-09,"I am from a long line of independentistas in my family. I haven't lived on the Island for 68 years so I don't think my say is the most important on it. But they should be allowed to vote on State or Sovereignty, at the least. Fuck Commonwealth. https://t.co/mQoCsdlXtG","Twitter for Android",FALSE,NA,"NULL",2,1,2,1,NA,NA,"STATEN ISLAND"
"297","1213524545199575047",2020-01-04,"@karlainafrica @kellermanss @LilWayneChrebet Not a total shock.... I was in the LES picking my my methadone for the week  and more than 1 person was talking about how there less afraid to sell pills outside now that they wont have to go to the island.  But 300% sounds high. Also some of the shit on that list is INSANE.A","Twitter for Android",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"298","1212911603462496256",2020-01-03,"YOU KNO WHAT THE FUCK GOIN ON @ Staten Island, New York https://t.co/Kc30z2uEFS","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"299","1211274032051576832",2019-12-29,"This sickening, cowardly, and senseless act of violence during the holiday should shake us all. Praying for a full and swift recovery for those injured. The people of Staten Island stand with our Jewish brothers and sisters, united against hate and violence! https://t.co/mSd8BwRn9L","Twitter for iPhone",FALSE,NA,"NULL",2,0,14,0,NA,NA,"STATEN ISLAND"
"300","1210078882810007553",2019-12-26,"YOOOOO @dominos on Staten ISLAND FUCKIN SUCKssss why the fuck don’t y’all answer the phone !!!!!!!!!","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"301","1209819627317911553",2019-12-25,"Gang shit! Won Merry Xmas to all from me n my team waterrrrr<U+0001F4A6><U+0001F4A6><U+0001F4A6><U+0001F4A6> @ Staten Island, New York https://t.co/r6EYuTskDg","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"302","1209735839946825728",2019-12-25,"Fuck man... <U+0001F602><U+0001F602><U+0001F602> I can't help it with this woman!!! <U+0001F60D><U+0001F60D><U+0001F60D> @ Staten Island, New York https://t.co/9O76KlGTW5","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"303","1208924320824774658",2019-12-23,"Why was I such a Staten Island fuck boy 9 years ago? https://t.co/R0uE368a7e","Twitter for iPhone",FALSE,NA,"NULL",0,2,16,0,NA,NA,"STATEN ISLAND"
"304","1208270202523271170",2019-12-21,"20 years of friendship. We don't call or text but we always end up in the same bar!!! HAHAHA....Guy FUCKING Bellone  #HOTMOVE @ Staten Island, New York https://t.co/Nkzt6JnZcr","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"305","1208044549815316480",2019-12-20,"While domestic violence continues to be a grave issue on Staten Island, I am proud of the prosecutors in our domestic violence bureau for working tirelessly to protect victims and hold offenders such as this defendant fully accountable for their crimes. https://t.co/fgZ8uk1Gzv","Twitter for iPhone",FALSE,NA,"NULL",0,0,5,1,NA,NA,"STATEN ISLAND"
"306","1207834726662320129",2019-12-20,"Just heard the word ‘nigga’ escape the lips of some dumb white bitch in the fucking mall. Reasons I hate Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"307","1207306495743987719",2019-12-18,"Tbt love this pic 2011 Bully<U+0001F608> @ Staten Island, New York https://t.co/hXMopHb3qu","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"308","1206690438868033538",2019-12-16,"I know Staten Island is filled with a bunch of racist people but dam they all really came out today on the SILive comments <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> It’s fucking ridiculous and sad...","Twitter for iPhone",FALSE,NA,"NULL",8,1,15,1,NA,NA,"STATEN ISLAND"
"309","1206656523822219265",2019-12-16,"You know #australiannbn is shit when your sat in a cafe in NY &amp; download the new Netflix underground in about 30 seconds #fasternbn #nbn @ Staten Island, New York https://t.co/6X42FJvtLj","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"310","1206634676779130882",2019-12-16,"Had to come to Staten Island to get a copy of a piece of paper to prove I am married because I didn’t change my last name. Why can’t you look this shit up on a database. It’s almost 2020 and I need a piece of paper.","Twitter for iPhone",FALSE,NA,"NULL",0,0,8,0,NA,NA,"STATEN ISLAND"
"311","1205100102907498496",2019-12-12,"Marko Kepi,Republican candidate for the 64th Assembly district representing East Shore of Staten Island &amp; Bay Ridge, discusses Trump's signing of executive order on anti-Semitism at colleges #AntiSemitism #discrimination #religiouskillings @trtworld https://t.co/xkNSRgv0cQ","Twitter for iPhone",FALSE,NA,"NULL",4,1,8,0,NA,NA,"STATEN ISLAND"
"312","1204499368147144704",2019-12-10,"Nopeeee shit ain’t happen on the island not once https://t.co/vWr90mdFZZ","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"313","1204127514240716801",2019-12-09,"Ayeee niggas had a cypher before the battles shit was live to smoke with these niggas and @RumNitty didn’t have roll up so I had to bless my nigga with that Staten Island fonto !","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"314","1203316189994328069",2019-12-07,"You cant tell but shit was dark for a nigga around this time my brotha @5pm_producer thru the beat on and the positive came out .... appreciate the good folks in ya cipher.. p.s: Freestyle shit @ Staten Island, New York https://t.co/2zji9wnRqe","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",1,0,2,0,-74.0889,40.6303,"STATEN ISLAND"
"315","1202108928189796354",2019-12-04,"Damn for real? This the shit you tell me every time we're on the phone @LuisIsla13 @ Staten Island, New York https://t.co/uEnexX89cx","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"316","1201549901374590979",2019-12-02,"Just starting to snow here on Staten Island. There simply isn't a good supply of energy for this coastal bomb to work with and its eventual formation will be too far to the north and east of the city to have a major… https://t.co/eqjKCT9fHi","Instagram",FALSE,"Point","c(-74.10315, 40.58733)",0,0,0,0,-74.10315,40.58733,"STATEN ISLAND"
"317","1201297022197915653",2019-12-02,"I really need to get off this island and away from everyone to process shit","Twitter for iPhone",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"318","1200199870159548416",2019-11-28,"Please Me That You Can Cook Shit......... #GiveThanks2Family #IGetBusy #Killasoundz #TapeAlert #IgMixTapeSeries @ New Brighton, Staten Island https://t.co/uUW25YB0Ut","Instagram",FALSE,"Point","c(-74.09333333, 40.6425)",0,0,0,0,-74.09333333,40.6425,"STATEN ISLAND"
"319","1199401367116435456",2019-11-26,"This defendant attacked six different women in public, spreading terror to our community as he committed a spree of violent and sexual assaults. Staten Island will be a much safer place with him behind bars as a result of this guilty verdict. https://t.co/KfnVrNxf0U","Twitter for iPhone",FALSE,NA,"NULL",0,0,4,0,NA,NA,"STATEN ISLAND"
"320","1196882780011073536",2019-11-19,"Fuck I need more Rave friends on Staten Island <U+0001F622> #sendhelp","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"321","1196758342426861568",2019-11-19,"My super power is no longer  giving a fuck @ Staten Island, New York https://t.co/1OOnMgmxoe","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"322","1194369514244321282",2019-11-12,"No fucking exaggeration I just saw a young teen motor boat this fucking girl in public at the SI Mall I legitimately just threw the fuck up in my mouth. This is the shit I see on Staten Island only here. What a fucking pig<U+0001F922><U+0001F637> #welcometostatenisland #landofthedouchebags #imdone","Twitter for iPhone",FALSE,NA,"NULL",1,0,0,0,NA,NA,"STATEN ISLAND"
"323","1194295585035182080",2019-11-12,"everyone from staten island knows the speed limit on the expressway is 65 not 50 and 65 is close to 70 but fuck it we doing 90 move out of the way","Twitter for iPhone",FALSE,NA,"NULL",183,1,365,12,NA,NA,"STATEN ISLAND"
"324","1194017071568474114",2019-11-11,"@besaavd @miragjeloshi you gotta go to a deli by my crib staten island don’t got that hood shit","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"325","1192825841803284480",2019-11-08,"It’s brick <U+0001F9F1> fucking central here in Staten Island <U+0001F976><U+0001F976><U+0001F976><U+0001F976><U+0001F595><U+0001F3FB><U+0001F595><U+0001F3FB><U+0001F595><U+0001F3FB><U+0001F595><U+0001F3FB> f**k this shit","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"326","1192515714944557056",2019-11-07,"@baituljamaat Founder Imam Zulqarnain Abdu Shahid will be speaking at massicenter on SLAVERY &amp; RESISTENCE ON STATEN ISLAND on Saturday, November 8th at 7:30pm . Come on out! 
#slavery
#resistence #massi #baituljamaat… https://t.co/DMGRWWMOKD","Instagram",FALSE,"Point","c(-74.09196681, 40.59237731)",0,0,0,0,-74.09196681,40.59237731,"STATEN ISLAND"
"327","1191492419856019456",2019-11-04,"This is kayla_x315  My bitch right here!!!
Love you!!!
That’s right, we bitches!!!                       We witches!!!
#hatersgonnahate #keepcreepin #publicpage #publicposts #selfiequeen<U+0001F451> @ Staten Island, New York https://t.co/53euxnijwt","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,1,0,-74.0889,40.6303,"STATEN ISLAND"
"328","1187524858244149249",2019-10-25,"“Staten Island Ferry Style Sundae” ...shit was too much but it was slappin! https://t.co/k5q5rpOkEE","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"329","1187391877676441600",2019-10-24,"@baituljamaat Founder Imam Zulqarnain Abdu Shahid will be speaking at massicenter on SLAVERY &amp; RESISTENCE ON STATEN ISLAND on Saturday, November 8th at 7:30pm . Come on out! 
#slavery
#resistence #massi #baituljamaat… https://t.co/PHHn8iZB0n","Instagram",FALSE,"Point","c(-74.09196681, 40.59237731)",1,0,1,0,-74.09196681,40.59237731,"STATEN ISLAND"
"330","1187294813063991297",2019-10-24,"#BREAKING — woman shot dead inside her home on South Ave. in Mariner’s Harbor, Staten Island. NYPD chopper launched, looking for murder suspect. #abc7NY https://t.co/TCJ5VNroGr","Twitter for iPhone",FALSE,NA,"NULL",2,2,4,0,NA,NA,"STATEN ISLAND"
"331","1185332127975403520",2019-10-18,"Holy shit! @rickspringfield playing at dinner before the show tonight @stgeorgetheatre @ St. George (Staten Island Ferry Terminal) https://t.co/uivAngMjW0","Instagram",FALSE,"Point","c(-74.07416667, 40.64333333)",0,0,2,0,-74.07416667,40.64333333,"STATEN ISLAND"
"332","1185331930629365760",2019-10-18,"Fuck Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,1,NA,NA,"STATEN ISLAND"
"333","1183749326943731714",2019-10-14,"Not all Boricuas have indigenous blood and those who do it is very watered down with Moore &amp; Spaniard blood and other Europeans. The Tainos were decimated in Puerto Rico not too long after Colon landed. The island natives Arawak were too vulnerable to the attack of conquistadors. https://t.co/ZA1ruoARdz","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"334","1182431227267244033",2019-10-10,"Holy shit I would pay for the people on this island to learn how to drive","Twitter for iPhone",FALSE,NA,"NULL",0,1,3,0,NA,NA,"STATEN ISLAND"
"335","1180844344737193985",2019-10-06,"I’ll be knocking on doors for #TeamWarren today here on Staten Island. You should pull up. 

https://t.co/XoqcrPKraa","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"336","1179144257501892608",2019-10-01,"I just witnessed the worst handling of an asthmatic attack emergency case by Staten Island North Paramedics concerning a friend of ours here at Noor Convenience Store. Instead of administering oxygen immediately,… https://t.co/3ajdu5eL2G","Instagram",FALSE,"Point","c(-74.10315, 40.58733)",0,0,0,0,-74.10315,40.58733,"STATEN ISLAND"
"337","1178449845897646080",2019-09-29,"<U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923> omg.... <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923> dumb ass kissing stupid fuck 

https://t.co/TCDx8sxumI","Twitter for Android",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"338","1177564923670519809",2019-09-27,"I like it <U+0001F642> My island of birth was conquered and colonized early in American history, financially upholding the colonization and slavery brought on soon after in the name of that delectable sweetness. https://t.co/ICoEKNIOhB","Twitter for Android",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"339","1176522702661795840",2019-09-24,"Shit is too funny #700<U+0001F60E><U+0001F60E><U+0001F60E><U+0001F60E><U+0001F60E> @ New Brighton, Staten Island https://t.co/pbBGOLpghA","Instagram",FALSE,"Point","c(-74.09333333, 40.6425)",0,0,0,0,-74.09333333,40.6425,"STATEN ISLAND"
"340","1175084834970099713",2019-09-20,"@CardinalDolan you denounce keeping Rickers Island open d manding it be closed and yet you are silent relative to arrogant catholic politicians supporting abortion/murder.  Excommunicate them, do something to save the babies , shameful ..... https://t.co/OYoRzBCd1D","Twitter for iPad",FALSE,NA,"NULL",4,0,4,0,NA,NA,"STATEN ISLAND"
"341","1174392255425261568",2019-09-18,"I’ve taken notice to this. I swear to god every girl I see that drives on Staten Island has either a Range Rover, a Mercedes Benz or some level of a really nice one.  that’s when I realized everyone on this fucking island is handed everything to them on a silver goddamn platter<U+0001F643>","Twitter for iPhone",FALSE,NA,"NULL",0,1,6,0,NA,NA,"STATEN ISLAND"
"342","1174045374903914496",2019-09-17,"#breakingnews STATEN ISLAND: @billdeblasio @NYPDnews Commissioner James O'Neill say a 39  year old domestic violence suspect was shot &amp; killed by @NYPDnews officers after  shooting at cops who tried to arrest him.… https://t.co/qIgwOZ9k6T","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,1,0,-74.0889,40.6303,"STATEN ISLAND"
"343","1171870402219577347",2019-09-11,"You’re telling me the Staten Island ferry is FREE and they SELL BEER ???  This is the most ratchet shit I’ve ever seen and I fucking love it.","Twitter for iPhone",FALSE,NA,"NULL",1,4,25,0,NA,NA,"STATEN ISLAND"
"344","1169356695610507266",2019-09-04,"School didn’t even start yet and the buses in Staten Island are already running like shit again @NYCTBus","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"345","1167868631293681669",2019-08-31,"just saw a middle aged man with a shirt that says “fucking vibes” on it. oh how i missed staten island","Twitter for iPhone",FALSE,NA,"NULL",0,0,5,0,NA,NA,"STATEN ISLAND"
"346","1167850511174971393",2019-08-31,"Why can’t people on Staten Island just literally drive their cars !!!
How tf did y’all pass this fucking test","Twitter for iPhone",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"347","1166741680286027776",2019-08-28,"Yo Staten Island people are weird as fuck dawg","Twitter for iPhone",FALSE,NA,"NULL",1,0,1,0,NA,NA,"STATEN ISLAND"
"348","1164698995618459649",2019-08-23,"If you’re north and west of Staten Island we’ve got some serious torrential shit headed your way","Twitter for iPhone",FALSE,NA,"NULL",0,0,1,0,NA,NA,"STATEN ISLAND"
"349","1164413608920530944",2019-08-22,"damn i went on a date with this staten island white boy and he got me horny as fuck???? i am confusion","Twitter for Android",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"350","1163944949999722496",2019-08-20,"Lmfao man FUCK Staten Island","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"351","1162790712833990656",2019-08-17,"Tourist are stupid he got two kids hanging out the window the wife shouted some shit then joined in she’s just as stupid #security come get these people don’t got time to be stranded on a <U+0001F6A3><U+200D><U+2640><U+FE0F> @ Staten Island Ferry… https://t.co/nzuizMpNs3","Instagram",FALSE,"Point","c(-74.07244172, 40.64406428)",0,0,0,0,-74.07244172,40.64406428,"STATEN ISLAND"
"352","1162601109451616256",2019-08-17,"Does a bear shit in the woods? First session on this dope custom roaring Grizzly Bear with negative silhouettes of a bear and forest below...

<U+0001F4F1> (929) 605-9737 <U+0001F4F1>

Masterpiece Tattoos
3139 Victory Blvd
Staten Island,… https://t.co/Xjfk3qqa6w","Instagram",FALSE,"Point","c(-74.1638, 40.60723)",0,0,0,0,-74.1638,40.60723,"STATEN ISLAND"
"353","1159319533552881666",2019-08-08,"This bitch lucky she don’t live on Staten Island https://t.co/EeJcYe2ggr","Twitter for iPhone",FALSE,NA,"NULL",1,0,2,0,NA,NA,"STATEN ISLAND"
"354","1158885765201498112",2019-08-06,"@MWilkinson1974 @miles_commodore Ny is more chill.
Staten island is sometimes a hot mess.

Make sure you read the one about the trump supporter carrying out citizens arrests and still managed to get a gun and commit murder.","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"355","1156359897153507329",2019-07-31,"Doctors take an oath get rich and fuck the people who need help... you could be dying on staten Island and doctors would say all I can do is Tylenol threes https://t.co/w8Yvl2FN92","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"356","1156244064041361409",2019-07-30,"Dead thinking about moving to Brooklyn but for some reason I low key like Staten Island <U+0001F602> shit chill fr","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"357","1155268436898926592",2019-07-28,"fresh photos with the bomb lighting • #nomakeup #selfie @ Staten Island, New York https://t.co/W33z2G0VB5","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"358","1154895531187081221",2019-07-26,"@LauLefkowitz Maybe if he didn't shit on the island so much the stadium DJ would have more respect for him lmao.","Twitter for Android",FALSE,NA,"NULL",0,0,2,0,NA,NA,"STATEN ISLAND"
"359","1154793317437235200",2019-07-26,"@Humble_Ye @mikebilewu Staten Island shit, son wealthy yo","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"360","1153047074411294725",2019-07-21,"Real Italians pronounce popular foods on Staten Island https://t.co/OwsI1mbfW4 via @YouTube damn!!! Saying everything wrong! Fuck can’t change now","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"361","1152646137301667840",2019-07-20,"Why can’t I buy a fucking pool right now. Staten Island is trash","Twitter for iPhone",FALSE,NA,"NULL",0,1,4,0,NA,NA,"STATEN ISLAND"
"362","1152289383816552450",2019-07-19,"New role alert!
Meet Vlad. He's from Russia, a Speedo enthusiast, and fucking LOVES eggs.
More details coming soon :) @ Staten Island Boardwalk https://t.co/2d1KK9RxEF","Instagram",FALSE,"Point","c(-74.07683699, 40.57946705)",0,1,14,0,-74.07683699,40.57946705,"STATEN ISLAND"
"363","1152055234950307840",2019-07-19,"Key words...

"" #WuTang &amp; now this... Its crazy! "" 

@asapferg said it not me...

But we've been telling yaaaaaa!

Lou The Human! louthehuman
Stop fucking playing! @ Staten Island, New York https://t.co/pCbY3s2mjw","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"364","1151626072573845504",2019-07-17,"Just gonna leave this here.

Meanwhile on the other side of Staten island...
#JusticeForEricGarner

https://t.co/eNc9khKrt8","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"365","1147997810735734784",2019-07-07,"Bitch at work asked me about what will happen to her body when she gets to be my age. Shit! I KNOW what's gonna happen to her body if she keeps asking questions. #bullshitdangeroussnakeshate @ Staten Island, New York https://t.co/KwccU72cXX","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,2,0,-74.0889,40.6303,"STATEN ISLAND"
"366","1147856250320896003",2019-07-07,"Epstein also has an island offshore Florida where the really high stakes gathered to sexually abuse minors. https://t.co/TCRA3hkoW6","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"367","1147344614816399360",2019-07-06,"There is no streamlining a tidal wave. My parents came to Ellis Island where each and every person must be  examined for contagion to avert epidemic.Those with violent history refused immediately as well as those with no means of support,and THEN a judge! https://t.co/amTlVPG4a4","Twitter for iPad",FALSE,NA,"NULL",0,1,0,0,NA,NA,"STATEN ISLAND"
"368","1147291135724834818",2019-07-05,"Bait-ul Jamaat- House of Community &amp; Muslim Sisters of Staten Island @MuslimSistersSi will be hosting our 4th Annual Community Eid Celebration! This year will entail loads of fun, exciting attractions and… https://t.co/RLaocov01x","Instagram",FALSE,"Point","c(-74.12696, 40.63106)",0,0,0,0,-74.12696,40.63106,"STATEN ISLAND"
"369","1147251268840284160",2019-07-05,"@factorygirl90 Ma this is Staten Island, cops aren’t going to do shit they would probably buy something from him","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"370","1147133947559763968",2019-07-05,"Come check out our 4th ANNUAL COMMUNITY Eid Celebration with Muslim Sisters OF Staten Island. RSVP now!!. https://t.co/7vbNGkS6WR","Twitter for Android",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"371","1146997958455508993",2019-07-05,"I need to take my ass back in to manhattan this Staten Island shit ain’t for me <U+0001F602><U+0001F602>","Twitter for iPhone",FALSE,NA,"NULL",0,1,1,0,NA,NA,"STATEN ISLAND"
"372","1146456068312174593",2019-07-03,"I was so done with the stroller shit but he can’t keep still so I cop this bullshit forgetting he can still walk it out. @ Stapleton, Staten Island https://t.co/Ij39pKEy8J","Instagram",FALSE,"Point","c(-74.07777778, 40.62666667)",0,0,0,0,-74.07777778,40.62666667,"STATEN ISLAND"
"373","1146167879194357763",2019-07-02,"BREAKING: We have identified and APPREHENDED another female suspect in regards to the assaults at the Staten Island Mall. Violent crimes will not be taken lightly.  The #NYPD will stay vigilant to keep everyone safe at the Staten Island Mall.","Twitter for iPhone",FALSE,NA,"NULL",15,7,136,2,NA,NA,"STATEN ISLAND"
"374","1145195062592200705",2019-06-30,"#Nike #unkle #sneaker #loushooz #rockitout #graffiti #tag #up4it #shoes #freshsteps #swoosh #laceup #channel #size #air #wearable @ Staten Island, New York https://t.co/GU1TEf0WaR","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",1,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"375","1144966967033552896",2019-06-29,"Ellis Island.. My parents had to come through Ellis Island..They had to be free of disease, have job potential,not have a criminal or violent history.. etc. What masked these people sneaking over the border think that they are better than my parents ?? https://t.co/szzNFGHrAJ","Twitter for iPad",FALSE,NA,"NULL",3,0,4,0,NA,NA,"STATEN ISLAND"
"376","1144461053167669248",2019-06-28,"I don’t wanna play no games, play no games
Fuck around, give you my last name 
Know you tired of the same damn thing <U+0001F3B6>#noguidance #vacation @ Staten Island, New York https://t.co/TWFC3Py9QF","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",1,0,1,0,-74.0889,40.6303,"STATEN ISLAND"
"377","1144417408544907265",2019-06-28,"Am i the only one who thinks everybody on this island is fucking retarded","Twitter for iPhone",FALSE,NA,"NULL",23,0,26,1,NA,NA,"STATEN ISLAND"
"378","1144008473363042304",2019-06-26,"“narrow margin, are ya odds to dodge the marksman/murder rap kill ya slow like Roberta Flack...”- Inspectah Deck @ Staten Island, New York https://t.co/GRgbgdxdk6","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
"379","1143268486183079937",2019-06-24,"why the fuck are there turkeys on staten island","Twitter for iPhone",FALSE,NA,"NULL",0,0,4,0,NA,NA,"STATEN ISLAND"
"380","1143217208425947136",2019-06-24,"I can’t wait to move from Staten Island. I hate living here. It takes 2 hours to get to the city and that shit AINT IT. OVER IT.","Twitter for iPhone",FALSE,NA,"NULL",0,0,0,0,NA,NA,"STATEN ISLAND"
"381","1141949345387823104",2019-06-21,"Fuck work lol its pay day tho I need a cut lol #graveyardshift @ Staten Island, New York https://t.co/eRA5TfqCRW","Instagram",FALSE,"Point","c(-74.0889, 40.6303)",0,0,0,0,-74.0889,40.6303,"STATEN ISLAND"
