"Text","label"
" overdue Brooklyn Yoga Project in Brooklyn NY w ",0
" 
How are 16 yr olds and above supposed to get vaccinated if we have a Countrywide shortage of Pfizer and Moderna I’m on NY and too many people are experiencing the same complaint especially those Teens who want to get it ",0
"Corona NY Fri Nov 8th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Man the last couple of days for NY
 eliminated
 lost
 lost and seeing Ghost
 lost opener After leading
 lost home opener Kyrie dropped 50
 lose 5 straight 
 Eliminated
 atleast the won ",0
"Being 25 Italian and from NY means a quarter of my brain is completely unusable wasted space",0
"Here is a link from print friendly dot com avoid paywall for the NY mag article on Adams corruption overall awfulness that is NOT getting enough coverage 



 ",0
"You’d think when I lived in SF I’d have the vegan brunchgiving But alas NY is full of surprises ",0
"COVID19 update 
Home
10015 204th St Queens NY 11423
At home AC after surgery and cockroaches NYU LANGONE MEDICAL CENTER VAIN CENTER 
HRA CityFHEPS 311NYC Bome Base Housing Connect Real Estate Brokers I want my… ",0
"Flushing NY Wed Oct 30th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
" Sorry Im mad at you when you thimk its acceptable to pay 160 for a 3 bedroom apt that I am subsidizing yet I dont even have an apt to live in You are just as responsible for nonaffordable apt rents in NY as a bad landlord is",0
"Closed due to police activity in on The Lincoln Tunl Ctr Tube WB between The TubeNY Side and The TubeNJ Side ",0
"You know what I blame myself I shouldnâ€™t have waited this long Iâ€™m sorry please come to NY ğŸŒŸ",0
" I live in NY so I definitely know there’s a pandemic Go troll someone else looney lol",0
"Incident on SB at Exit 31E NY 25A Northern Boulevard ",0
"Thats not to say pay your employees dirt They deserve a working wage and even my job pays somewhat higher than the 15 minimum wage here in NY But at least for me I just want to feel valued and like Im not working for the bad guy in Space Jam the og one",0
" NY was under lockdown and strict regulations incl wearing face masks 
Cuomo supervised NY in a strict och empathetic manner trying to save as many lives as possible in the present situation instead of calculating numbers on who lives and who dies in the future Still ",0
"Im at United Artists Kaufman Astoria 14 for Dark Phoenix in Astoria NY ",0
"my cousinâ€™s aggressive speed NY driving makes me paranoid ğŸ˜‚",0
"Jamaica NY Thu Jul 9th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Corona NY Tue Jul 16th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Weekly supply run bitches ShopRite of Forest Richmond in Staten Island NY ",0
"22Gz disses CJ saying that he gives him 6ix9ine vibes

 CJ then responds to him calling him a hater and rubs his song in 22Gz’s face 

22Gz then threatens him 

 ",0
"At 1200 PM EST Bronx NY Bronx Co NY COOP OBSERVER reports HEAVY SNOW of 1780 INCH ",0
"2nd Impossible Burger v10 this week for me at in Brooklyn NY ",0
"Im at Terminal 4 in Queens NY ",0
" It might be inevitable at this point If the owner has decided to fire him and we donâ€™t know if heâ€™s done that waiting until heâ€™s back in NY tomorrow is probably the right call versus flying to Miami to do it the day before they come home",0
"I am going to kill myself
 Bronx NY ",0
"â€œNo day shall erase you from the memory of timeâ€ Virgil 





 en One World Trade Center ",0
" Why would anyone vote for a candidate who can’t be bothered to try We need an aggressive nominee to beat Trump",0
"ğŸ Resorts World Casino Rockaway NY ",0
"It’s really hard but it’s doable lol Bronx NY ",0
"Bronx NY Thu Jan 17th AM Forecast TODAY Mostly Cloudy Hi 31 TONIGHT Light Snow Lo 29",0
" Big cuz was WHOOPING my ass one time play fighting gave me one free move so I DDTD him into a radiator metal joints everybody had in NYNJ in the 90s made a quarter sized hole in his head my gma poured alcohol in it instead cuz she dominican Lmaoooo smfhhğŸğŸâ€â™‚ï",0
"What do you call the day after Con ",0
"NYC and NY is ass compare to this ",0
"Taken on 52019 in Bryant Park NY 
Shot on Canon Eos Rebel T6 Bryant Park ",0
"Jamaica Estates NY Fri Mar 27th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Gotta get this laundry detergent drop off a package set up a nail appointment I think I am missing something clone me cause ima be all over NY on this Sunday",0
"NYCs municipal fleet is transitioning to this design but needs to be required of private operators too ",0
"Flushing NY Wed Apr 17th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"You know how hard it is just to find an apartment in NY for only 1600 ",0
"Im at Classon Fulgate Block Association in Brooklyn NY ",0
"Im at Terminal 5 in Queens NY ",0
"Go YANKEES at for vs in Flushing NY ",0
"Nothing But Heat Night Shift Feat that Runtz Gang Gang â€œ track 25 Runtz Ya Life Up â€ Wall Street Financial Zone NY ",0
"Im at Citi Field for vs in Flushing NY ",0
" If you Google it you’ll find photos Her boyfriend’s name is Hank He’s head of security at Tiffany’s in Trump Towers NY It’s been going on for years and is an open secret I don’t think there’re nude photos but I doubt anyone would have trouble proving its veracity",0
"Elmhurst NY Sat Sep 7th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"We are headed to overtime 4141 Bulls Basketball vs NY Fury NDO ",0
" Folks gotta remember where the culture is from and who keeps innovating shit Niggas wouldn’t even be jacking “slime slatt” if it wasn’t for NY An ATL nigga didn’t invent those words or that ideology",0
"Is there a holiday I dont know about Its crowded Stop Shop in Springfield Gardens NY ",0
"Press Conference w Sen 11am tomorrow to launch at Letâ€™s fix NYâ€™s broken parole system Details ",0
"Chris Lew and Yao Fu’s Bday Party Gradual Unending March Towards Eventual Demise Helen’s New York in New York NY w ",0
"ppl on instagram accusing me of moving to ny just for timmy chalamet andor adam driver and i wld just like to say i don’t know who any of those men are they cld pass by me on the street and i wouldn’t know a thing sry to those men",0
"Incident on WB from NY 25 Queens Boulevard to Exit 35 I495 Long Island Expressway ",0
"Na you have to know bout ock tv if you from NY ",0
" claims the lives of at least 6 NYC correction officers 1 captain ",0
"F tragic magic This was always the man for the job Bronx NY 10473 ",0
"Keep running it upp 25K Views Going 10K by Next Week Ill DROP MORE Bronx NY ",0
"I get Scruff messages from everyone not in NY constantly literally bitches in Europe but the second I leave the city and visit family in NH people in the city message me I fucking HATE it",0
"Men from NY are trash lowkey lol",0
"Elmhurst NY Thu Oct 10th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Disabled vehicle right lane blocked in OnTheWestSideHighway on NY RT9A SB at 79th St stop and go traffic back to 125th St",0
" Still owe you that drink next time you come to NY Covid threw a wrench in that plan",0
"Spring in NY is so damn amazing my allergies a mess but whew itâ€™s beautiful",0
"Severe Thunderstorm Warning including Brooklyn NY until 1100 PM EDT ",0
"Finally back home Scorpion Fleet Shipyards in Brooklyn Navy Yard NY ",0
"i can’t wait for this kid’s first NY controversy to be him telling someone at a bar “do you know who my dad is” ",0
"Flushing NY Fri Jul 3rd PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
" Who is helping people for alcohol substance mental abuse in NYCÂ  and NY State
Individuals are walking in and asking for Help and because of the red tape they are walking away with no help and we wonder why crazy things happend around us God please help those people",0
"FACTS
Most NY Cases Came From Europe
131 Trump barred foreigners from entering US if in China prior 2wks
MidFebCovid19 began to circulate in NYcarried by ppl from EUROPE
March11 Trump blocked most EUROPE
TOO LATE ",0
"Updated Incident on EB from 150th Street Ramp to Springfield Boulevard ",0
"Fresh Pond NY Fri Mar 27th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Disabled vehicle in OnTheWestSideHwy on NY RT9A SB approaching 79th St stop and go traffic back to 96th St delay of 3 mins",0
"Tunnel blocked in on The Lincoln TunnelI495 Outbound from The Tunl EntranceExit NY Side to The Tunl EntranceExit Jersey Side stopped traffic back to 39th St40th St ",0
"Flushing NY Wed Apr 3rd AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Im at Great Kills in Staten Island NY ",0
"S00022 NEW Relates to net metering standards for municipal landfills and waste water treatment facilities ",0
" VP Lead Data and Business Analyst Fraud at JPMorgan Chase Bank NA Brooklyn NY
 ",0
" Hi Governor glad to have you in office Im a constituent from Brooklyn Can you please help us put pressure on the federal government to safely lift the blanket ban on travelers from the UK and EU Its hitting NY state extremely hard business and personal",0
"s account is temporarily unavailable because it violates the Twitter Media Policy Learn more",0
" Leah I have realized that a while agowhen the map is zoomed out the NY text covers most of the island Never did anything though Ill probably shorten it to NYChopefully thatll help",0
"First severe storm of the day as most are under a slightenhanced risk today ",0
"Last week of work till I fly out of NY again one thing about me ima book them flights and worry about time off later ",0
"Now I gotta wait biting my nails till Sunday to see if I got a ticket Only 1 NY show",0
" 
NY 16 when police raped me 20 when police arrested lied on me Sentenced me to 25 yrs to life 47 when released Now run my own organization and am an author advocate and activist ",0
"Nite bitches Casa de Numbini in Staten Island NY ",0
"Glendale NY Tue Jun 16th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Gov Cuomo â€œâ€˜An incarceration program is not an employment program If people need jobs lets get people jobs Dont put other people in prison to give some people jobs Thats not what this state is all aboutâ€™â€
",0
"The 8day celebration of Chanukah has always been joyous In 2019 the story of a miracle is eclipsed by horrific stabbings of Jews in the latest in a spate of anti Semiticinspired violence and hatred in the NY metro area Together we must end this scary reality",0
"Prayz yahthis is not the same picture on this page like eye said eye u kept saying stress is gay so eye had to come ny ",0
"flys to NY for chopped cheese",0
"I just got off the bus Q49 Bus Stop 89 Street 34 Ave in Jackson Heights NY ",0
"The Time Dean Ambrose Wrestled for icwnewyork in Queens NY The Wrestling Universe ",0
"SAG Screeners coming in € ",0
"Delayed Report On Jun 8 at 420 PM EDT East Tremont Bronx Co NY EMERGENCY MNGR reports TSTM WND DMG DOWNED TREES REPORTED ACROSS THE BRONX WITH TREE SERVICE REQUESTED WITH TIME ESTIMATED BY RADAR ",0
"Iâ€™m so infuriated by the lazy headline writing and lack of interest to by right wing â€œpro choiceâ€ ppl to actually READ this NY law For the record women can CHOOSE TO have an abortion AT 24 weeks if the motherâ€™s life is threatened 

Read the fine print Not just the headlines ",0
" May 30 June 6 2021 The Black Spades Movie We Dont Die We Multiply Magic Johnson Theater W 124th St Harlem NY 2309 Frederick Douglass Blvd NYC 10027 Train ABCD Bus M101 Bx15 ",0
" I would respond but I’m afraid if I do you’ll email my lawyer and say disgusting things about his daughter
",0
"Im at Scorpion Fleet Shipyards in Brooklyn Navy Yard NY ",0
" I didnt know Im sorry Ive been in seclusionlol q paso u ğŸ’ now I can guess pero la fumadera y toa ESA vaina cut it ğŸ˜",0
"LGM Opening Day Citi Field for vs in Flushing NY ",0
" Oh yes there certainly is Eating NY pizza with a fork is treason",0
"Pols demand MTA revise its 14th Street select bus plan ",0
"Stop pitching fastball to Ohtani at for vs in Bronx NY ",0
"We don’t have a transit problem We have a NY governor problem ",0
" Yeah NY Times article is reporting about 8 of citizens are not getting their second dose of the vaccine Possible fear of side effects some locations are out of second doses and some believe that one was enough

Had my second shot yesterday Just about over the side effects",0
"Photo critique group BRIC House in Brooklyn NY ",0
"It’s ridiculous that we are averaging 30000 Covid test a day in this country yet NY is testing 7090k a day alone the rest of the governors have to step it up we’re never getting rid of Covid at this rate",0
"Like many black women in media Gayle King was attacked for doing her job ",0
"The attacks on Asians in NY is DISGUSTING",0
"Disabled vehicle left lane blocked in on The Lincoln TunnelI495 Outbound at The TubeNY Side stopped traffic back to 34th St ",0
"Im at Frost Restaurant in Brooklyn NY ",0
" Losing by ten at home is a positive lol fuck my life",0
"RIP Retired NYPD Det Sonny Grosso of ‘French Connection’ fame dead at 88 ",0
"Trump failed this Country and its citizens Fox Entertainment Propaganda Network is complicent in spreading his disinformation lies
false hopes and propaganda FOX The NY POST Rupert Murdoch and his Sonsshould be held liable and sued",0
"Flushing NY Tue Oct 6th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"NY Giants Joe Judge adds yet another coach to offensive staff ",0
" gt Hey escaping for some skiing 2 Seats offered ",0
" In a NY minute Im old enough to remember when thats HOW you traveled ",0
"So hungry The Cast Iron Pot 3 in Queens NY ",0
" praising WV saying explicitly they are “doing a better job” than NY or CA This man is trying to incite a Civil War I don’t say that lightly But fuck this asshole",0
"Spuyten Duyvil NY Thu Jan 17th AM Forecast TODAY Mostly Cloudy Hi 31 TONIGHT Light Snow Lo 29",0
"Will the Governor stand with us and do the right thing Or will he make us override his veto 

Solitary is torture Let’s end it ",0
"Flushing NY Sun Sep 1st AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"I’m torturing myself Rough Trade in Brooklyn NY ",0
"Iâ€™m so drunk in NY",0
" Gun Hill Brewing Co in Bronx NY ",0
"NY IS DEAD DONT COME BACK ",0
" The cartoonists writers and editors Ive met or talked with from TNY over the years have been anything but narcissistic posers Trillin Polly Frost Lorenz Mankoff et al Theres always an exception at any publication especially at Conde Nast in NY",0
"Glendale NY Thu May 14th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"It’s been real NY Until next time Idk where the freaks are in BX but it definitely didn’t give what was expected",0
"When people talk about why deBlasio is so loathed in NY not enough people mention his corruption ",0
"Im at Wingâ€Stop in Brooklyn NY ",0
"What the No 1 pick means for the NY Rangers rebuild with lineup possibilities 

The conspiracy 1985 ",0
" Correction not unusual for NY’ers woth daddy money Hahahahahahahah",0
" Grimm Artisanal Ales in Brooklyn NY ",0
"NY Media always hyping up nonsense ",0
"I love NY style so much This woman killed it tonight on the subway with her floor length North Face Bubble Parka Under her coat was a neck full of diamonds and her ears were dripping with ice too under that hood… ",0
"Flushing NY Tue Sep 22nd AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
" dope ass individual w dope ass vibes Appreciate you fam ğŸ™ğŸ
She asked me what I was sippin on ğŸ˜‚
 YouTube Space NY ",0
"02 Eliminated from ESL NY",0
"Briarwood NY Fri Sep 25th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Incident on NB at W 8 St NY Aquarium",0
"Brunch while hanging American Airlines Admirals Club in East Elmhurst NY ",0
"Flushing NY Fri Sep 27th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Iâ€™m on a NY subway definitely eavesdropping on this conversation that sounds like itâ€™s straight out of a Ghostface lyric 

Things mentioned
Duct tape
Hand being shot off
 Black spray paint
 Train
 Cops",0
" Sr software Engineer Public Cloud Platform at JPMorgan Chase Bank NA Brooklyn NY
 ",0
"Far Rockaway NY Sat Dec 7th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"TODAY we join as they demand for nail salon workers across NY by exposing Envy salons refusal to protect their employees

JOIN US TODAY at Marcus Garvey Park 530pm and fight ",0
"It’s cold in NY at the moment ",0
"Briarwood NY Sat Mar 30th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
" Same I still have so much music in storage because cramped NY living is cruel",0
"Updated Incident on WB from Northern Boulevard NY 25A to Exit 6 LaGuardia Airport",0
"Disabled vehicle right lane blocked in on The Lincoln Tunl Ctr Tube Inbound at The TubeNY Side stopped traffic back to The Tunl EntranceExitNJ Side ",0
"Ill be slanging drinks all week trackscafeny COME SEE ZEE NY Tracks Cafe ",0
"The fact that thereâ€™s traffic at 12 AM is why Iâ€™m starting to fucking despise NY",0
" No lie stop lackin did shit HEAT",0
"Disney Villains FRI 117 at PRINCIPITO PRESENTS NYC’s Hottest LatinAmerican Event on FRIGAYS PLAYBOYZ FRIGAY truecolorsbarny7915 Roosevelt Ave Queens NY • Visit us for Incredible Nightlife Experience 11pm4am… ",0
"Suspect activity tried to set me up for a robbery
In my room 

10015 204th St Queens NY 11423

 Queens New York ",0
"Damn people in NY really donâ€™t have any manners lmao",0
"Glendale NY Fri Jan 3rd AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"A heros homecoming for Riverhead NY cop seriously injured in lineofduty crash March 31 ",0
"So Im the only person who is thinking what did she expect the cops to do Shoot him Is that the expectation Cops shoot annoying blacks That makes this story even more disgusting 
",0
" Close enough Shes got a NY accent",0
" If it is you can just come hang out w me in NY instead lol ",0
"“We just can’t go home with tired legs I’ve been marching since I was 16 years old I’m 66 years old now”

I marched alongside protestors listened to the cries of the unheard and watched Brooklyn come together as one My story on my borough

",0
" whats wrong with you Why are you always trolling NY fans now its getting bold fast We dont give a fuck about Brady and Belichick",0
"En route to NoLa for board retreat Send any thoughts feedback you think BoD needs to hear LaGuardia Airport in East Elmhurst NY ",0
"Trash Bronx NY ",0
" This is terrifying He probably got the idea from who schemed to cancel the NY Presidential Primary and is now appealing a federal court order reinstating it Don’t recall you being upset about that shocking precedent",0
"Accident in on Sunrise HwyNY Rt27 WB at Cross Bay Blvd stopped traffic back to Nassau Expy ",0
"I find it strange how many ppl in NY still smoke cigs Ew",0
"Im at Terminal 8 in Queens NY ",0
"Five states California Idaho Illinois NY Texas had relatively strict prescription drug monitoring programs enacted to reduce the misuse diversion of controlled substances

Death rates in those states are plotted in blue Rest of the country red
 ",0
" SUNSCREEN and you are deluded if you think anyone in NY gives a shit about you But we still dont want you to get skin cancer",0
"Mark my words… we ever get that here in NY and supposedly we are We gonna be rich gang ",0
"Esplanade NY Sat Sep 12th PM Forecast TONIGHT Partly Cloudy Lo 60 SUNDAY Mostly Cloudy Hi 79",0
"Flushing NY Sun Dec 1st AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Briarwood NY Wed Dec 25th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"If these Mthr Fckrs from these Red States travel here to NY from their infected States and it affects useveryone of them should get fckng pummeled after what weve been through ",0
" No tax Perhaps in your Maryland but not in NY",0
"âšï â€œUS government shutdown crosses the 15day markâ€ Stay Strong Ny President We do not need a Treasonous Government

",0
" Breaking News your favorite tabloid calls for you to CONCEDE and stop the INSANITY 

",0
"A01760 NEW Relates to aggravated harassment of an employee by an inmate eliminates the requirement that an inmate causes or attempts to c ",0
"Im at Terminal 1 in Queens NY ",0
" NY plate KGR 8693 W238 St Cannon Place Bx Car alarm Constantly beeping All day All night For weeks DO SOMETHING 238 West 238 Street ",0
"Far Rockaway NY Sun Mar 17th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"Iâ€™m mostly afraid to leave NY because I donâ€™t think Iâ€™ll ever get a good Baconeggandcheese again",0
"undercover cops in NY riding around in a Q7 wild",0
" No the government is preventing kids to go to school because there’s a health risk ",0
"The Vibes In NY Streets Alone Always Puts A Different Battery In My Back",0
"Im at Atlantic Terminal in Brooklyn NY ",0
"Hey Sen Paul KY what are u doing about the Rupp arena other enslavers places names that hangs over ur state of Kentucky I’m mean since u want to point fingers at ask for the removal of NY Gov Cuomo bcuz of how he run his city America is waiting U on the clock",0
"My goal this NY trip is to not get stuck in an elevator during a city wide blackout ",0
"Bells Vireo
May 1 2019 at 91519 AM EDT
84 Grove St New York NY 10014 
Crashed into the front window and got stuck between slats of the fire escape I freed it Itâ€™s sitting on the sill outside I think itâ€™ll be alright May have hurt its foot",0
"Accident two lanes blocked in OnTheProspectExpwy on Prospect XpwyNY27Near Gowanus EB approaching 10th11th AveX4 stopped traffic back to 7th8th AvesE 3rd StX3 ",0
"‘It’s a coward’s act’ Gang beef suspected in fatal Brooklyn shooting 

Great idea to fix this

Lets give one gang in this conflict 25 million dollars in yearly funding We wont need police And surely the other gang wont mind 
 ",0
"Flushing NY Tue Jun 9th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Im at Terminal 4 in Queens NY ",0
"Except if details emerge in criminal court or a civil suit the public is legally barred under NYâ€™s Civil Rights Law 50a from being told anything about the internal probe into these cops including any misconduct uncovered â€” or even who they are 
 ",0
"If in say two months after more vaccinations and more people with antibodies — if NY Govt allowed indoor nightclubs to open at limited capacities WITH MASKS would you attend",0
" driver in custody after fatally striking woman on sidewalk cops ",0
" Why did you vote for that trash defense bill It should be defeated on its own merits yet here you are spending NY tax dollars on the forever war aparatus ",0
"Virus or not I’m going to vote inperson NY had mail in primary yet many ballots did not get postmarked some where not signed on envelope I rather die voting for Biden then let trump kill my grandkids ",0
"Jackson Heights NY Thu Jul 9th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"First time here and ofc flight changed to EWR thanks to delays LaGuardia Airport in East Elmhurst NY ",0
" If you ever come to NY pls hang with me and wifey and wear this shirt",0
" my flight was delayed over 5 hours due to weather in NY wo text notification which cleared as temps rose to 39 degrees by 7pm not 10pm After rebooking my flight delayed midflight due to insufficient fuel Iâ€™m now missing my entire job interview What the hell ",0
"Im at Terminal 4 in Queens NY ",0
"I clearly remember this There is is a long history of Police Brutality and Racism in NY Horace Harding Expwy ",0
"Wow NY GIANTS are in first place in an ugly looking game",0
"Im at JFK AirTrain Terminal 4 in Jamaica NY ",0
"Flushing NY Sat Jul 20th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
" Oh well QAnon now have a real problem on their hand Rudy Giuliani caught touching his private parts while lying on his bed in front of a 15 year old girl This is probably why he ran to the NY Post with the Hunter Biden story as a distraction",0
"Queens excon charged in NYC’s first murder of the year ",0
" 100 going to be a fight between Morris and San Antonio in the first game",0
"Incident on SB at Northern Boulevard NY 25A ",0
" Bruhhh they still closed in NY too they stopping me from turning into you",0
"Just an NY Photo dump Soho NYC ",0
"I put too much social stock into KD coming to the Knicks for him to be getting injured man If this doesnâ€™t happen Iâ€™m gonna have to change jobs and move out of NY",0
"When you put â€œNYLAâ€ in your bio but bitch you only literally been there one or two times ğŸ™ƒ",0
"Incident on NB from Northern Boulevard NY 25A to Exit 17 Whitestone Expressway 3rd Avenue ",0
"Done by Ruthless Ruth 
Kim is in for walkins SundayMonday Tuesday Thurs and Fri
â€
Inkstained Tattoo Studio
1828 Hylan Blvd
Staten Island NYâ€ ",0
"Accident center lane blocked in on The GWB Lower Level Inbound at MidSpan NY ",0
"Im at BBs Pub Grill in Flushing NY ",0
"While we’re all hyped up about the PLL schedule release let’s not forget there’s a college team in Poughkeepsie NY that’s not allowed to play lacrosse bc of covid yet the entire student body can attend inperson classes

",0
"Bye NY till next time Ass Video coming out this week ",0
"In Elmhurst Queens senior dies in crash as she crossed street three blocks from her home

 ",0
"Anybody wanna come to NY the first wk of August I’m bored ",0
"This my last day thoughso I’m gonna thug it out Bronx NY ",0
"The developers withdrew parts of their proposal that would have created a hotel conference space and dormitories and limited the amount of proposed retail while committing to build a technical high school at the site 

",0
"Baychester NY Thu Mar 28th PM Forecast TONIGHT Mostly Cloudy Lo 45 FRIDAY Chance Of Showers Hi 60",0
"Flushing NY Tue Oct 15th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
" NY wings so trash",0
" I feel u i dont need coddlin im from ny fuck the angels ",0
"NY cult following If you know you know This does sting New York New York ",0
" What do you think about the lack of protection for bus train crews who move NY during these scary times Over 20 NYCTA employees have died because of covid19 but yet service runs How many more need to die before you consider stop service Y dont u care",0
"Llegamos JFK AirTrain Terminal 8 in Jamaica NY ",0
"Ramp restrictions in OnTheWestSideHwy on NY RT9A NB at GWB stop and go traffic back to 125th St delay of 9 mins ",0
"A00110 NEW Requires homeless shelters to keep an opioid antagonist on hand have at least one trained employee on duty at all times sets ",0
"Early jolt bitches Starbucks in Brooklyn NY ",0
" Anyone who wasnt seen as untrustworthy wouldve beaten Trump in a landslide NY Times reported b4 election that 60 of Dems viewed her as untrustworthy So why did the Dem establishment the DNC the media throw all their weight behind this colossal flop",0
"The weather in ny has been so shitty and depressing this last week wtf",0
"Im at in Flushing NY ",0
"Im at Linden Yard Fleet Operations in Brooklyn NY ",0
"Incident on WB at NY 25 Queens Boulevard ",0
"NY is weird Hamilton ",0
"No one in NY got them LWA shit crazy",0
"Never stop travelling
•
•
•
•
•
 … ",0
"Must read Itâ€™s a real emotional letter by 911 First Responder and Retired Sergeant Jeanne Woods addressing on the 911 Victim Compensation Bill that will be voted on in the Senate this week 
",0
"TGIF PS 165 in Flushing NY ",0
"Far Rockaway NY Sat Mar 28th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
" I 100 agree I said it from the very beginning of this pandemic when he started wallen but you know what hopefully he fakes it Soo much that he becomes it and it actually clicks in his head and he actually stands up for the people",0
"Not gonna lie Living in NY again during this pandemic I don’t hate the idea of Cuomo leading something larger than just one state ",0
" I thought the pieceslideshow was being sarcastic and was making fun of people who pretend Chicago is so different than NY Seriously that’s how i read it I didn’t think it possibly could have been serious “Surprisingly the Midwest has hot summers” That’s not a joke",0
"Bronx NY Mon Sep 30th AM Forecast TODAY Mostly Cloudy Hi 69 TONIGHT Mostly Cloudy Lo 61",0
" with getrepost
ãƒãƒãƒ
Wild ales from the motherships representing at Wild World NY wildworldfestivals brasseriecantillonofficiel Bergn ",0
"Briarwood NY Mon Jul 6th AM Forecast TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31",0
"See how my bank account is setupI cant Stark Tower Brooklyn Ny ",0
" Thanks I’ve been following this story NY’s left is obviously being subdivided and the presence of those folks claim to want to help seems to make their actions and rhetoric misaligned",0
" That was the protocol in NY hospitals for years with the flu vaccince Today NYS fires anyone refusing the covid jab Its nuts",0
"Next stop see you there tomorrow John F Kennedy International Airport in Queens NY ",0
"Starved for another session Brooklyn Yoga Project in Brooklyn NY w ",0
"Really sucks that the only cousin I have left in NY is the biggest piece of shit likee",0
"I hate him coming for NY ",0
" City that never sleeps has a fucking curfew joke",0
"Damn I forgot to show y’all the 4 course meal I made this weekend NY Strip Steak beer cooked mushrooms red wine chorizo cucumber salad and a homemade hummus",0
"Im at Wild East Brewing Co in Brooklyn NY ",0
" My only regret is not coming sooner If I were to start a new company I would chose NY for the HQ without a doubt",0
" you still think its a gd idea to send kids outside for a pack and go My son has asthma NY leadership topped by 45 is literally killing people REST IN POWER BABY ",0
"Flushing NY Mon Sep 7th PM Forecast TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41",0
"Anyone arrested and sent to the tombs in nywill tell youit’s hell",0
"“One of the fundamental dangers of a crisis is that we lose sight of very basic things like not being ruled indefinitely by a powerhungry autocratcrisis is no longer the pandemicit’s the governor his enablers It’s time for NY to get its legitimate government back”",0
"Last end of the Corona week early OT bitches Linden Yard Fleet Operations in Brooklyn NY ",0
"If she comes to ny she gettin her ass beat ",0
"Dealing with yet another toilet clog in my 90yearold NY apartment building and reading that ppl are flushing down gloves face masks wipes even paper towels because they dont have toilet paper PSA DONT FLUSH ANYTHING EXCEPT TOILET PAPER AND YOUR BIO DOWN ",0
"New York Snapper fish from golden Krust I got sick about 15 to 20 mins after eating the fish I got dizzy and followed by my Food Poisoning ",0
"Updated Incident on WB from NY 25 Queens Boulevard to Metropolitan Avenue Williamsburg Bridge ",0
"US Open Londero vs Djokovic Arthur Ashe Stadium in Flushing NY ",0
"Im at SmartPark LGA in Flushing NY ",0
" U don’t remember when metro was nonexistent in NY shit literally was not available here yet",0
"Day At morning brief we were told that the morbidity will triple nationwide ICU capacity 37000 beds and machines 
“Who gets VENTILATOR support” will be real discussion only a couple of weeks Some NY hospitals began to hook up 2 patients to the same ventilator",0
" Pizza in Tam Coc Vietnam Iâ€™m a glutton for punishment being from NY and have try it everywhere I travel It was half cooked dough with ketchup and veggies I donâ€™t think there was even cheese",0
"Fam idk if i live in NY or Seattle anymore this rain annoying",0
"Brah I jus been here in NY only plaguing south fla music lmaooo fuck",0
